,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
1302,44,retired,married,high.school,no,yes,0,cellular,sep,thu,292,2,741,1,nonexistent,-1.1537142035068366,94.10394931791693,-39.918955708449644,0.7738826641050969,4977.2372733052525,yes
1303,38,admin.,married,high.school,no,no,0,cellular,nov,tue,370,2,225,1,nonexistent,-2.333418837968228,93.74822356391938,-40.830134137626715,0.7456157416089821,5005.668124962296,yes
1304,48,unknown,married,university.degree,no,no,0,cellular,sep,wed,92,4,270,2,nonexistent,-2.4243117278831625,93.15157786856675,-27.902663765973912,0.6366520467631938,5010.507443959724,no
1305,30,admin.,divorced,basic.9y,no,no,0,cellular,jul,tue,720,1,953,1,failure,-1.1492906950631947,93.82322192828991,-40.84903990410844,0.8732432265136126,4980.245190601654,yes
1306,43,management,single,basic.9y,no,yes,0,cellular,aug,thu,223,1,741,1,failure,-3.331287182130153,92.38860679268288,-24.03342789427745,0.6412928603262812,5027.056015657462,no
1307,51,management,married,professional.course,no,no,0,cellular,nov,tue,314,4,479,0,nonexistent,-2.8062963746256244,92.92579705233989,-33.35395679982487,0.8333367663119822,5009.308691806424,yes
1308,93,student,single,professional.course,no,yes,0,cellular,nov,mon,288,3,987,1,failure,-1.2414572024184647,93.81735018326914,-40.14437709855593,0.8213616823056816,4982.423186907501,yes
1309,46,blue-collar,single,basic.4y,no,no,0,cellular,aug,tue,159,2,787,0,nonexistent,-2.215767537476138,93.10897245566255,-31.76743571050837,0.6635073891995656,5009.196796505408,no
1310,37,admin.,married,professional.course,no,no,0,cellular,nov,mon,223,1,-5,1,success,-1.6720881474346412,92.8246709494409,-32.23411017541986,0.9663462894155592,4979.762176197897,no
1311,34,self-employed,married,high.school,no,no,0,cellular,nov,thu,391,1,537,1,failure,-3.3871882180611683,91.85078162871095,-22.512361508329008,0.6388519027756662,5037.358922938947,no
1312,31,admin.,divorced,university.degree,no,yes,0,cellular,jun,tue,705,2,115,1,nonexistent,-2.5392326575434017,93.12056004917429,-29.503885629300292,0.8117281155470679,4989.549669528563,yes
1313,37,student,single,university.degree,no,yes,0,cellular,nov,mon,48,3,761,0,nonexistent,-3.363394119857137,92.1951506984855,-23.622458494535586,0.6396606534638328,5039.559491109196,yes
1314,52,technician,single,university.degree,no,yes,0,cellular,may,tue,140,2,335,4,failure,-2.4280516128628316,93.97182094496954,-36.44898432357329,0.6341052977317403,5015.691579914193,no
1315,19,admin.,married,university.degree,no,yes,1,cellular,may,wed,136,0,31,4,failure,-1.199254510605019,94.32647245865672,-45.843553123292494,0.9160217761560094,4983.096796261049,yes
1316,35,blue-collar,married,university.degree,no,no,0,cellular,jun,mon,228,1,916,0,nonexistent,-1.216844895997589,93.67943486058492,-36.322438656032816,0.752772610404363,4985.196462287073,no
1317,21,technician,divorced,university.degree,no,no,0,cellular,jul,wed,108,2,1061,0,failure,-3.2169581472877766,92.45831833969591,-24.80385268807055,0.6466456982427224,5023.996647910644,no
1318,27,retired,single,professional.course,no,yes,1,cellular,may,thu,219,1,487,1,failure,-1.2384918303655308,94.10677619534496,-38.82582604707507,0.7719472693811443,4985.985156059819,no
1319,47,retired,married,university.degree,no,yes,1,cellular,sep,thu,193,3,490,1,failure,-1.1246004148787487,93.58540674955583,-37.32398119623154,0.7146435411590781,4998.1892848672405,yes
1320,40,unemployed,married,university.degree,no,yes,0,cellular,jun,thu,299,3,651,1,failure,-1.1241138335899596,94.13552650566695,-37.066083213554855,0.7217684804031059,4986.41634255713,no
1321,62,retired,married,university.degree,no,no,0,cellular,may,thu,1556,2,103,1,nonexistent,-1.1717935062741631,94.33621407457832,-44.567112969658865,0.8211126786607055,4990.4597494394775,yes
1322,64,admin.,married,high.school,no,no,1,cellular,sep,wed,147,0,133,0,nonexistent,-1.1004441744276452,94.39937149021051,-42.6768882952406,0.8716404144651236,4970.977079798198,no
1323,35,admin.,married,professional.course,no,no,2,cellular,nov,mon,110,4,1350,0,nonexistent,-3.3778473460785343,92.10087240922088,-26.219122031517763,0.7063653316549625,5025.526610081271,no
1324,48,student,single,professional.course,no,no,0,cellular,sep,tue,129,2,198,2,failure,-1.1041510633629716,94.71393246758656,-42.82782533551272,1.0086071936282985,4956.286737588689,yes
1325,38,entrepreneur,single,university.degree,no,unknown,0,cellular,jun,tue,2232,0,-67,2,success,-1.2212813734828387,94.71825413312052,-45.54149719073842,0.8678261325476765,4979.622847657037,yes
1326,40,blue-collar,married,high.school,no,no,0,cellular,nov,thu,82,1,1470,1,failure,-3.002770774388713,92.14357694453446,-31.069435082665915,0.7105950627887478,5020.822578888295,no
1327,71,self-employed,single,high.school,no,no,0,cellular,sep,thu,139,3,575,1,nonexistent,-1.1000042178327636,94.9469602364396,-46.78583076144942,0.7946200652040282,4961.887949951901,no
1328,48,retired,married,university.degree,no,yes,0,cellular,jul,fri,672,1,516,2,failure,-3.315643205368413,92.92809594328142,-28.318320313856972,0.7297967329008194,5008.004102940756,yes
1329,58,admin.,single,university.degree,no,no,0,cellular,jun,tue,2878,4,-28,2,failure,-1.105552508350471,94.46431774631779,-44.533271086739354,0.841600735872851,4975.791932405125,yes
1330,24,unemployed,divorced,university.degree,no,no,0,cellular,sep,tue,96,2,652,1,nonexistent,-1.5783593306717998,93.61121706461121,-32.74862104866878,0.8040312302976682,4985.394802011357,no
1331,41,technician,divorced,basic.4y,no,no,0,cellular,nov,mon,421,0,621,0,nonexistent,-3.392543448343602,92.3200456783821,-24.447990792469856,0.669950432727969,5025.880495201321,yes
1332,27,admin.,single,university.degree,no,yes,0,cellular,jul,thu,240,2,892,1,failure,-1.294539641006204,93.72876264175795,-39.8756212558256,0.7078613466576034,5004.0967556628175,no
1333,54,student,single,unknown,no,no,0,cellular,jul,mon,274,2,790,0,nonexistent,-2.4402541631481998,93.50579492654572,-37.723884170767874,0.6679714732536635,5019.004859836006,no
1334,45,technician,single,professional.course,no,no,0,cellular,nov,wed,173,0,286,1,failure,-3.1764081301067764,92.70319750173121,-33.44093203495901,0.7507786712956059,5019.23697217404,yes
1335,26,admin.,single,high.school,no,yes,0,cellular,jun,tue,3731,4,717,0,failure,-2.4652326399461066,92.98094694209168,-33.14276017074398,0.6461984756333264,5026.03732119699,yes
1336,34,admin.,single,high.school,no,yes,0,cellular,may,tue,11,2,-12,3,failure,-1.1162838590588078,94.1010529689671,-40.37611994252073,0.7196556084664217,4983.589181526472,no
1337,48,blue-collar,married,basic.9y,no,no,0,cellular,nov,tue,254,0,4,3,success,-1.2968601381982579,93.9107993862338,-39.23797202592083,0.9477391496749771,4980.934866619135,yes
1338,59,admin.,married,high.school,no,no,0,cellular,jul,wed,159,2,322,1,failure,-1.3494969334373916,93.5731280923099,-37.27502276503918,0.9688378239439005,4989.157486369544,no
1339,40,services,married,university.degree,no,no,0,cellular,jun,wed,266,2,1517,0,nonexistent,-3.0085117194835314,92.99550622724992,-32.79336848300513,0.6883464554278252,5014.621214063555,yes
1340,60,admin.,single,university.degree,no,yes,0,cellular,jul,fri,301,2,1113,0,nonexistent,-3.347808832192076,92.7772340914303,-31.79961528487389,0.7003126802670779,5031.280003319222,no
1341,50,admin.,single,basic.9y,no,yes,0,cellular,jul,mon,286,2,314,1,nonexistent,-1.100101499156814,95.14898935269571,-47.74245844706243,0.8997655933910724,4963.017768243361,yes
1342,40,student,single,university.degree,no,yes,0,cellular,sep,tue,261,3,196,3,failure,-1.1272923893209446,94.10866024046699,-38.36796765194162,0.6695794753059282,4994.098475576293,yes
1343,31,admin.,married,basic.4y,no,no,0,cellular,aug,wed,166,5,792,1,nonexistent,-1.8418361743753358,92.99174547180071,-34.83040662244962,0.8195035366345501,5002.5565961859575,no
1344,23,admin.,single,university.degree,no,yes,0,cellular,jul,thu,206,4,1036,-2,nonexistent,-3.3997301387247245,92.210014566281,-24.13246906767514,0.7806263492553838,5035.770563753779,no
1345,44,technician,single,professional.course,no,no,0,cellular,nov,thu,254,3,439,1,failure,-1.5431395674986776,93.64804863568176,-40.25619703959817,0.8318773361880517,5004.516832830508,no
1346,52,admin.,married,unknown,no,no,0,cellular,nov,mon,563,2,805,0,failure,-2.932907931371729,93.04209845001874,-32.2863188784886,0.8024403857222633,4998.546638681811,no
1347,41,unemployed,married,university.degree,no,yes,0,cellular,nov,thu,260,0,354,1,nonexistent,-2.2405482318824026,93.02030424771733,-34.216040781145935,0.70405857082338,5005.619290075356,yes
1348,40,student,married,basic.4y,no,yes,1,cellular,jul,tue,15,1,1584,-2,nonexistent,-1.889858055376533,94.05423190979,-36.25469998100542,0.9349808417170227,4973.480746825756,no
1349,27,management,single,high.school,no,yes,0,cellular,aug,wed,578,4,1003,2,failure,-1.8772525573138934,93.44326985840402,-34.97772917972247,0.7933416406392605,4998.7973137193,yes
1350,24,student,married,professional.course,no,yes,0,cellular,jun,tue,181,2,1040,-1,nonexistent,-1.1003147535193913,95.04588439705276,-49.827665010659956,0.9613360827886603,4964.314134672999,no
1351,43,services,married,university.degree,no,yes,0,cellular,nov,mon,200,1,977,1,nonexistent,-1.320748496068581,94.22660229608607,-44.97028190979434,1.029592605249079,4972.984586560087,yes
1352,24,blue-collar,divorced,university.degree,no,yes,0,cellular,may,thu,315,2,1482,1,failure,-1.1279999312655256,95.04123160563238,-52.24064538389338,1.0071191329295508,4970.503362912209,no
1353,57,services,divorced,professional.course,no,no,0,cellular,sep,thu,6751,2,535,0,nonexistent,-1.1267147312640304,93.6474983276758,-32.86329926883319,0.752372207174139,4980.710396180353,yes
1354,50,technician,married,university.degree,no,yes,0,cellular,jun,tue,237,3,371,1,nonexistent,-1.1874039397106513,93.7695484936475,-39.549052368020064,0.7703238196722864,4993.338480596128,yes
1355,46,admin.,single,basic.4y,no,no,0,cellular,nov,wed,76,1,878,2,failure,-1.39779986721571,94.24590863665514,-44.18447247880094,1.0340847656305932,4984.613149073838,no
1356,23,self-employed,single,basic.4y,no,no,0,cellular,jul,thu,146,0,78,1,nonexistent,-1.360423799305936,93.98924887308742,-40.03737446607626,0.7372721506048728,4990.072578518779,yes
1357,34,admin.,married,university.degree,no,unknown,0,cellular,may,mon,563,0,476,1,nonexistent,-1.4411222071517689,93.53724729268016,-40.250758027391896,0.9070098405705311,4997.71481716068,no
1358,82,management,divorced,professional.course,no,yes,0,cellular,jul,thu,107,2,1962,-5,nonexistent,-3.151895630598398,92.8045786499344,-29.379731799254397,0.7035227581601566,5009.843664352772,no
1359,70,management,single,high.school,no,no,0,cellular,nov,wed,387,2,850,0,nonexistent,-3.1917967348956466,92.9828472718198,-31.97216362519196,0.8114237455616532,5008.040992079841,yes
1360,26,retired,single,basic.6y,no,no,0,cellular,may,fri,164,-1,101,1,nonexistent,-2.35212477881249,93.38852611107147,-34.10449514583676,0.6628292491411435,5008.150927008832,no
1361,50,services,single,university.degree,no,no,0,cellular,jun,fri,723,4,1124,-1,nonexistent,-3.386070698876077,92.09244032139694,-26.98986831292595,0.6416163366508383,5040.554731338333,no
1362,35,student,single,university.degree,no,no,0,cellular,sep,fri,459,0,159,0,nonexistent,-1.1000001132309114,95.3070702423344,-47.671434906092514,0.9184283472349244,4953.786667894202,yes
1363,36,admin.,single,university.degree,no,no,0,cellular,jun,fri,149,2,291,1,failure,-1.6256543610319187,93.30232443196823,-37.160733131553364,0.7382604812413668,4997.707918636062,yes
1364,59,admin.,single,high.school,no,yes,0,cellular,jun,tue,83,2,949,1,failure,-3.2277134961879517,92.76339737391638,-29.15403316453244,0.6370474710506965,5031.454889777104,yes
1365,46,student,single,professional.course,no,no,0,cellular,sep,mon,157,4,437,1,failure,-1.1000000089769029,94.63542747086935,-44.02597269903593,0.9933818366934769,4939.012660740684,yes
1366,31,admin.,married,university.degree,no,yes,0,cellular,jul,tue,118,1,1070,1,failure,-1.2870394310028863,93.75780662654988,-35.09562612643782,0.9258663568959987,4981.536755694638,no
1367,26,admin.,single,university.degree,no,yes,0,cellular,aug,thu,227,4,1234,-2,nonexistent,-2.153586717801079,93.03868273495809,-30.665166999797467,0.7306853684729873,5000.284492130421,no
1368,34,student,single,professional.course,no,yes,0,cellular,jul,thu,382,0,-40,1,failure,-1.1424318629507226,94.43660689383869,-43.664095043562824,0.938957853732852,4973.092870676946,yes
1369,24,technician,married,university.degree,no,yes,0,cellular,sep,wed,620,3,578,2,failure,-1.100536149152842,94.3586272623553,-45.17448787532423,0.8611228395777396,4968.665396374538,yes
1370,63,admin.,married,unknown,no,no,0,cellular,may,wed,167,2,863,1,failure,-3.142980922480173,93.43742119998204,-38.72753331157561,0.7019521658447504,5018.343536620161,no
1371,33,admin.,single,university.degree,no,no,0,cellular,jun,tue,3896,1,527,1,failure,-1.1736201102600115,94.07548258840174,-43.82281670161842,0.8826546276031617,4989.53692611378,yes
1372,87,unknown,married,unknown,no,yes,0,cellular,nov,thu,399,2,255,0,nonexistent,-1.5074447185073456,93.56188959538036,-38.657322319560755,0.7581589244930874,4997.387954894731,no
1373,45,self-employed,married,high.school,no,no,0,cellular,jul,fri,157,-1,1615,1,failure,-3.3648906631338,93.02557007215616,-32.147062002410436,0.6930161408780741,5016.821518422303,no
1374,23,retired,single,high.school,no,no,0,cellular,may,tue,63,2,980,0,nonexistent,-1.1011525339938686,94.88563319419488,-46.47512718556702,0.8953311426050644,4961.9260657409195,no
1375,27,admin.,single,high.school,no,yes,0,cellular,jun,mon,331,2,484,3,failure,-2.626019414935932,93.22780858966767,-34.05342694555652,0.6922527482842697,5016.848695638834,yes
1376,40,blue-collar,married,university.degree,no,yes,0,cellular,jun,thu,284,1,1329,-1,nonexistent,-1.184641554791567,93.53596797974134,-40.568496436620265,0.934619430145471,4986.003158619333,no
1377,47,admin.,single,high.school,no,no,0,cellular,sep,thu,125,3,220,3,failure,-1.1299221225247797,94.27672009306897,-39.839442425747265,0.9614689182066254,4973.656332176491,no
1378,72,blue-collar,single,basic.9y,no,yes,0,cellular,sep,tue,1882,1,41,1,nonexistent,-1.1002210646446384,94.41856870191711,-42.98692278248629,0.9928143822120357,4966.331339650039,yes
1379,39,admin.,divorced,university.degree,no,no,0,cellular,sep,thu,308,2,943,1,failure,-1.28644486015614,93.32683197252348,-35.241376311344276,0.7627706101980383,4999.178445894933,yes
1380,121,student,married,professional.course,no,no,0,cellular,aug,tue,427,0,286,1,nonexistent,-1.6664185590122909,93.5591557941182,-35.94384346856741,0.7408427018235506,5004.470772432282,yes
1381,56,student,married,basic.9y,no,yes,0,cellular,sep,mon,397,3,721,1,nonexistent,-1.3485164669547238,93.32539613629076,-31.096235108481885,0.6470604034384171,4999.240614467502,no
1382,78,student,married,professional.course,no,yes,0,cellular,sep,thu,276,0,703,1,failure,-1.7527648151806177,93.63527213299596,-35.235398658521504,0.9298794951389033,4993.0039599791935,yes
1383,65,technician,single,professional.course,no,yes,0,cellular,sep,fri,487,2,359,1,failure,-1.1832782278876812,94.01626457257856,-37.89391269437766,0.6987699448484865,4990.0602721915675,yes
1384,23,technician,married,university.degree,no,yes,0,cellular,jun,mon,17,2,-388,1,success,-1.4160039198893275,93.99316375947187,-40.497063994824344,0.6964087803388767,4995.257782845725,yes
1385,24,student,married,university.degree,no,no,0,cellular,sep,thu,346,2,1818,0,nonexistent,-1.4066075304850407,93.31287729496822,-34.51694268501317,0.7929195514066358,4999.4541747424,no
1386,60,student,married,professional.course,no,yes,1,cellular,nov,mon,196,2,672,1,nonexistent,-3.3529919161806676,92.61642630282773,-32.98304873843883,0.788403918318329,5019.395918202705,no
1387,45,student,married,high.school,no,no,0,cellular,aug,thu,71,5,1074,-1,nonexistent,-1.470601935885986,93.91766097250611,-37.01612315891918,0.9926846348398563,4982.620877727203,yes
1388,32,technician,divorced,basic.6y,no,no,0,cellular,sep,fri,220,-1,-29,2,nonexistent,-1.1002130818064804,94.63854565438199,-45.36503224666531,1.0043126609491844,4959.206792151589,yes
1389,36,admin.,married,high.school,no,unknown,0,cellular,may,wed,119,1,921,0,nonexistent,-3.1949955141652393,93.20416744880687,-31.050568678019058,0.6859487639293946,5013.6705481014105,yes
1390,42,admin.,married,university.degree,no,yes,0,cellular,nov,thu,238,0,653,1,nonexistent,-1.47873024168297,93.31695215992579,-37.34595294649805,0.7725934554509211,5004.679522483564,yes
1391,37,admin.,married,high.school,no,yes,0,cellular,jun,mon,171,0,117,2,nonexistent,-1.212546054254715,93.67398184487008,-38.27168557448079,0.6723993905362418,4994.538462438925,yes
1392,51,technician,single,high.school,no,yes,0,cellular,sep,wed,207,2,-161,2,failure,-1.2244342832620703,93.59075963624821,-34.70025213185308,0.7120596207132678,4998.187373599346,no
1393,68,admin.,married,university.degree,no,unknown,0,cellular,jul,thu,334,1,646,1,failure,-1.1023688851259688,95.05690645398136,-49.57624798426279,1.0497094576716348,4947.852167790452,no
1394,71,admin.,married,university.degree,no,no,0,cellular,nov,tue,261,2,1554,1,failure,-1.1953994444362586,93.50951703514596,-38.53450436908603,0.7642891341393665,4991.833240143008,no
1395,67,management,divorced,basic.4y,no,no,0,cellular,jul,tue,150,2,683,2,failure,-2.1352994888339376,93.19517580513062,-28.188886377505717,0.6487923986170915,4998.627552234363,no
1396,30,admin.,married,university.degree,no,no,0,cellular,sep,tue,132,1,-166,2,success,-3.3507250485134588,91.66958667182438,-17.720746964018215,0.6340222134483869,5040.171265994921,no
1397,20,admin.,single,unknown,no,no,0,cellular,jul,tue,232,2,364,2,failure,-2.6107987294228954,93.05586453797783,-32.93520201530948,0.704374016285127,5009.189106730819,no
1398,50,services,married,basic.4y,no,no,0,cellular,jul,thu,218,5,-10,2,nonexistent,-1.5850989566402232,93.48791584913582,-35.565440849381766,0.8462724135790232,4999.285441637992,no
1399,27,blue-collar,married,professional.course,no,yes,0,cellular,jun,tue,2448,0,978,1,nonexistent,-2.8330258262721726,92.71751100190355,-28.319719154544686,0.6422920226767697,5019.708398771377,yes
1400,25,retired,single,high.school,no,yes,0,cellular,nov,tue,371,2,191,1,failure,-3.245492426712846,93.07027635469879,-33.300646922905074,0.7857417026214837,5014.511704446334,no
1401,57,admin.,married,high.school,no,yes,0,cellular,jun,tue,991,4,309,3,failure,-1.8057333935708946,93.1509374196913,-32.936402539304225,0.6464523840859572,5019.646439693957,no
1402,20,management,divorced,university.degree,no,yes,0,cellular,aug,mon,129,2,793,3,failure,-1.8030319025821044,93.37586073331599,-36.058466856423,0.8263335258676392,5003.438326672981,no
1403,30,retired,married,high.school,no,no,1,cellular,jul,mon,205,1,114,2,nonexistent,-1.1003737763551582,95.05219477701253,-48.15597724115615,0.9911979905741188,4960.09468465487,no
1404,64,retired,married,university.degree,no,no,0,cellular,nov,mon,291,1,681,0,nonexistent,-1.115904954512227,94.19191307597227,-41.47173764906057,0.9084301215445607,4976.871973835111,yes
1405,34,retired,single,university.degree,no,yes,0,cellular,jul,mon,282,-1,410,0,nonexistent,-1.1465868857006214,94.13430887467148,-42.25904495192186,0.9121053576610615,4971.600666999549,yes
1406,28,student,single,university.degree,no,yes,0,cellular,nov,tue,122,1,996,0,nonexistent,-1.6073963074373319,93.74223469623558,-42.987316441820546,0.876646169288822,4994.643434375769,yes
1407,37,unknown,married,basic.4y,no,no,0,cellular,may,thu,150,1,967,1,failure,-1.1219939254447282,94.47579726126419,-43.951176893210686,0.6436722318292379,5005.090625503933,yes
1408,37,admin.,single,high.school,no,yes,0,cellular,nov,thu,435,1,1272,0,nonexistent,-1.3551490879993313,93.42310976442299,-34.12736583710575,0.7516769816642211,4994.7554936579145,no
1409,72,student,single,basic.4y,no,yes,0,cellular,jun,fri,213,0,717,1,nonexistent,-2.7814793982148815,92.98497251149873,-31.90767328527223,0.6361522463824286,5007.820718293853,yes
1410,95,retired,single,basic.9y,no,no,0,cellular,aug,tue,419,3,299,1,nonexistent,-3.0713527937216667,92.78039953893159,-29.719725978286306,0.6794768379975404,5024.476236469299,no
1411,77,student,married,university.degree,no,no,0,cellular,may,wed,5,0,1380,0,failure,-1.9131216663179218,93.71829753040755,-42.08420431714109,0.6528801800111029,5018.45532618374,no
1412,34,student,single,high.school,no,no,0,cellular,jul,mon,263,1,887,0,nonexistent,-3.3296646838905044,93.16035442494265,-36.852015236486494,0.8531364643946235,5021.076676845866,yes
1413,31,admin.,divorced,high.school,no,no,0,cellular,may,tue,339,1,1221,0,nonexistent,-1.2154830387480455,94.31342698491832,-42.35718314123713,0.7480155717275471,4990.419499163721,no
1414,21,technician,married,university.degree,no,no,0,cellular,jun,thu,176,2,974,2,failure,-3.0491117726693235,93.1075577752251,-33.67685388124478,0.6917183039816616,5019.585577084834,no
1415,53,management,divorced,professional.course,no,yes,0,cellular,jul,thu,399,1,542,2,failure,-3.2762435194658432,92.58094619213934,-26.31443048309039,0.6468132481181003,5024.26172091923,no
1416,70,unemployed,married,university.degree,no,no,0,cellular,nov,mon,484,1,438,1,failure,-2.514261374815397,92.97518263834723,-33.5398451318274,0.9090184888644042,5001.709141510022,yes
1417,30,admin.,single,university.degree,no,yes,0,cellular,jul,tue,209,0,461,3,failure,-1.1000024860423232,95.34080118485353,-50.95290411329197,0.9059289934693631,4963.227876848393,yes
1418,87,technician,single,basic.9y,no,no,0,cellular,jul,tue,137,1,-134,2,success,-1.9752775841303754,93.89778534087894,-38.12508718256326,0.7854472001133108,4999.463841348272,no
1419,38,retired,unknown,unknown,no,yes,0,cellular,nov,tue,237,0,-109,1,success,-2.625531712675901,93.47902795670232,-33.77695272935318,0.8142608379242846,5007.80576572121,no
1420,52,management,divorced,basic.9y,no,yes,0,cellular,may,fri,289,3,965,1,nonexistent,-2.8602514211586816,93.22554593544584,-31.78686853269435,0.6877995399283101,5004.080505621857,no
1421,54,admin.,single,high.school,no,yes,0,cellular,jun,wed,213,2,501,2,failure,-1.2701314430809059,93.46536934535735,-37.26331822037432,0.6991094652733003,5002.928252027518,yes
1422,57,technician,married,high.school,no,yes,0,cellular,nov,thu,250,2,234,4,failure,-1.1416962798392816,94.54288262047272,-44.72890902119698,0.7748014853883526,4987.539538368011,yes
1423,89,blue-collar,married,professional.course,no,yes,0,cellular,aug,mon,260,2,755,1,failure,-1.1000064466226762,95.66962837536332,-51.19229644418941,0.9581075100228891,4950.455652686028,yes
1424,56,self-employed,married,unknown,no,no,0,cellular,sep,wed,327,1,925,1,nonexistent,-1.5898931287840206,93.40052280057762,-34.51210253254544,0.8131525974694487,4987.183752642633,yes
1425,34,student,married,unknown,no,no,0,cellular,nov,tue,277,4,635,0,nonexistent,-3.274582474102535,92.7762760449415,-31.097597109508346,0.7675503116412418,5012.753694883872,no
1426,43,retired,single,professional.course,no,no,0,cellular,jul,mon,337,2,41,4,failure,-3.3293841889369338,92.43675247752901,-29.650144933537817,0.6604514803487656,5034.556893122518,yes
1427,27,technician,single,unknown,no,no,0,cellular,sep,wed,250,0,4,2,success,-1.2866077387370938,93.77838587064622,-36.94100249807161,0.986610713883932,4978.35245356539,yes
1428,47,retired,single,basic.6y,no,no,0,cellular,nov,thu,780,2,958,0,nonexistent,-3.2519557723272845,92.98708119122898,-28.20108716447499,0.648555083092955,5021.798248994695,yes
1429,27,technician,single,university.degree,no,yes,1,cellular,jun,wed,163,1,878,-1,failure,-1.434347563910923,93.80946433652541,-38.549544153391366,0.8843965018501465,4986.509948680192,no
1430,42,self-employed,single,basic.9y,no,yes,0,cellular,nov,tue,181,2,436,2,failure,-3.1200405549973547,92.89593629077314,-29.34456443064334,0.6454989360140297,5008.8623353551175,no
1431,27,retired,married,university.degree,no,yes,0,cellular,sep,mon,312,3,1708,-1,nonexistent,-1.1189515414508864,93.81958265371804,-38.311067830157064,0.93201245559531,4970.378708688079,yes
1432,68,admin.,married,university.degree,no,no,0,cellular,sep,fri,409,1,1011,-1,nonexistent,-1.508359723334071,93.50165993553505,-36.12177164973615,0.8878508561353634,4984.786099492068,yes
1433,63,unknown,married,high.school,no,yes,0,cellular,jul,thu,207,1,1243,-2,nonexistent,-1.8894409414385211,93.55339116552145,-34.95939378308485,0.8328470922812912,4998.982143221823,yes
1434,63,student,single,basic.9y,no,no,0,cellular,nov,tue,94,1,382,0,nonexistent,-3.3879582551305325,92.10982741167838,-29.44729194970346,0.6682764397900771,5033.4564631344,no
1435,30,technician,divorced,university.degree,no,no,0,cellular,nov,thu,807,2,547,2,failure,-1.7650897999928084,93.63534265947011,-39.09725214021635,0.6530662991198896,5006.8431584242335,no
1436,63,blue-collar,married,basic.4y,no,yes,0,cellular,sep,tue,1951,1,708,1,failure,-1.1972843397362443,93.871938758881,-39.097200938099874,0.7946595862613818,4979.456593554869,yes
1437,57,admin.,married,university.degree,no,yes,0,cellular,jul,thu,137,5,424,1,nonexistent,-1.1490438421318792,94.13900840732315,-38.87679952431025,0.7393415627924356,4987.279022653459,no
1438,47,admin.,single,unknown,no,no,0,cellular,aug,tue,726,2,187,1,nonexistent,-2.1098783435352324,93.91288293937733,-38.42824750062546,0.8382054101519731,5002.8934298660115,yes
1439,39,retired,single,university.degree,no,no,0,cellular,may,thu,275,2,313,2,failure,-1.8935872807934537,93.23079008183191,-35.98054401456915,0.6481932717329372,5012.957595582948,yes
1440,49,blue-collar,single,professional.course,no,yes,0,cellular,jul,tue,42,-1,1255,0,nonexistent,-1.1199649156658547,94.14340969212279,-39.24627648683004,0.6430446309770877,4999.060348142912,yes
1441,79,blue-collar,married,high.school,no,yes,0,cellular,jun,wed,103,3,1436,1,failure,-2.6658228231587895,93.16414165766336,-32.95454886505754,0.6890756342147227,5012.033985898672,no
1442,41,self-employed,single,university.degree,no,no,0,cellular,jun,thu,766,3,495,2,failure,-1.2522657298353548,94.23500818575333,-39.77972953754989,0.726004045907281,4989.59331833341,yes
1443,51,blue-collar,single,high.school,no,no,0,cellular,aug,fri,229,2,185,0,nonexistent,-1.9395299677634243,93.65433744143078,-32.126690962787116,0.677978639701735,5001.83911065425,yes
1444,40,management,married,high.school,no,yes,0,cellular,sep,thu,380,2,521,1,failure,-1.101777141250262,94.61480426577488,-40.968240813726055,0.7963704536578452,4960.511600045094,yes
1445,132,retired,married,basic.4y,no,yes,0,cellular,aug,mon,2182,1,79,1,nonexistent,-3.0682608108243,92.71083073022318,-25.689160481778924,0.6924605140595469,5012.013036155109,yes
1446,62,management,married,high.school,no,yes,0,cellular,may,mon,114,2,644,1,failure,-1.1431009197301205,93.78095967049939,-39.2324261886399,0.6920852115100615,4992.650140462135,yes
1447,24,services,single,university.degree,no,no,0,cellular,nov,mon,735,1,792,1,failure,-3.345002956636309,92.53898388711079,-29.189494966215253,0.6975623079047883,5030.079006806082,yes
1448,29,blue-collar,divorced,university.degree,no,yes,0,cellular,may,thu,167,2,1163,1,nonexistent,-2.875598329126768,92.78241999870812,-33.40528199601536,0.706253431254343,5017.397644708433,no
1449,32,admin.,married,university.degree,no,no,0,cellular,jul,thu,395,3,1076,1,failure,-1.1172340026057794,94.3263885715351,-45.866886449597516,1.0074980572189696,4975.706170732753,no
1450,28,blue-collar,divorced,university.degree,no,no,0,cellular,may,tue,177,4,1150,1,failure,-1.2560828037276215,94.46486877600715,-42.03940976927995,0.6819791034137516,5000.32697706687,no
1451,38,technician,married,high.school,no,no,0,cellular,sep,wed,92,0,580,1,failure,-2.5120522765302127,92.83962909038058,-27.77293652068137,0.6400011846213991,5025.543086513767,yes
1452,56,admin.,single,high.school,no,no,0,cellular,jul,wed,294,0,613,1,nonexistent,-1.1105081191317479,94.79075309715611,-45.33914941707564,0.8390893362396018,4979.153933981958,yes
1453,21,admin.,single,high.school,no,yes,0,cellular,nov,wed,168,3,1133,1,nonexistent,-1.1045123746056342,94.59670108803593,-45.37058935068757,0.7559890218657055,4980.219329149654,no
